-2,-1.51589700684
-1.9,-1.38003680065
-1.8,-1.25405677738
-1.7,-1.13724974319
-1.6,-1.02962610115
-1.5,-0.93177410258
-1.4,-0.84479796339
-1.3,-0.77032121705
-1.2,-0.71055862323
-1.1,-0.66847719710
-1.0,-0.64809279991
